"","ZM9083","ZM9051","ZM8963_1","ZM9046","ZM9099","ZM8966_1","ZM9086","ZM9064","ZM8964_1","ZM9097","ZM9067","ZM9014","ZM9016","ZM9017","ZM9023","ZM9081","ZM8965_1","ZM9085","ZM9027","ZM9029","ZM9019","ZM9073","ZM9021","ZM9091","ZM9065","ZM9147","ZM9089","ZM9128","ZM9144","ZM9117","ZM9038","ZM9109","ZM9146","ZM9041","ZM9059","ZM9056","ZM9060","ZM9043","ZM9066","ZM9156","ZM9153","ZM9134","ZM9151","ZM9036","ZM9098","ZM9110","ZM9162","ZM9042","ZM9158","ZM9101","ZM9037","ZM9114","ZM9103","ZM9092","ZM9063","ZM9145","ZM9035","ZM9161","ZM9149","ZM9055","ZM9057","ZM9167","ZM9214","ZM9053","ZM9185","ZM9178","ZM9107","ZM9165","ZM9220","ZM9204","ZM9199","ZM9115","ZM9211","ZM9209","ZM9201","ZM9208","ZM9188","ZM9033","ZM9106","ZM9213","ZM9221","ZM9192","ZM9182","ZM9039","ZM9168","ZM9205","ZM9196","ZM9181","ZM9069","ZM9169","ZM9170","ZM9193","ZM9207","ZM9195","ZM9177","ZM9187","ZM9166","ZM9163","ZM9194","ZM9189","ZM9084","ZM9212","ZM9215","ZM9171","ZM9200","ZM9206","ZM9191","ZM8980","ZM8996","ZM9000","ZM8973","ZM8988","ZM8992","ZM9001","ZM8968","ZM9011","ZM8972","ZM8970","ZM9005","ZM9012","ZM8983","ZM8991","ZM8977","ZM8982","ZM8974","ZM9002","ZM9006","ZM9004","ZM8981","ZM8966_2","ZM9009","ZM8984","ZM8999","ZM8998","ZM8993","ZM8979","ZM8997","ZM8971","ZM8994","ZM8987","ZM8963_2","ZM9003","ZM8986","ZM8965_2","ZM9007","ZM8975","ZM8985","ZM9013","ZM9155","ZM8995","ZM9010","ZM8976","ZM8964_2","ZM8978","ZM8990"
"ZM9213",0.317460317460317,0.263803680981595,0.271293375394322,0.243506493506494,0.263157894736842,0.269230769230769,0.261146496815287,0.268370607028754,0.297546012269939,0.246835443037975,0.245033112582781,0.299065420560748,0.26984126984127,0.313390313390313,0.271341463414634,0.311258278145695,0.347457627118644,0.261829652996845,0.262820512820513,0.273015873015873,0.228187919463087,0.264516129032258,0.32,0.29375,0.248407643312102,0.290030211480363,0.254658385093168,0.294642857142857,0.274447949526814,0.0893470790378007,0.238390092879257,0.275,0.236421725239617,0.232919254658385,0.259493670886076,0.264516129032258,0.263492063492063,0.278996865203762,0.241157556270096,0.25,0.27639751552795,0.29483282674772,0.270769230769231,0.282958199356913,0.276595744680851,0.329512893982808,0.294642857142857,0.280130293159609,0.253205128205128,0.29483282674772,0.254966887417219,0.286604361370717,0.283132530120482,0.301242236024845,0.284345047923323,0.2782874617737,0.264984227129338,0.268518518518518,0.270440251572327,0.262135922330097,0.243589743589744,0.285285285285285,0.306060606060606,0.261006289308176,0.247678018575851,0.263803680981595,0.275541795665635,0.242524916943522,0.315315315315315,0.275449101796407,0.229813664596273,0.29673590504451,0.295522388059702,0.261829652996845,0.262345679012346,0.265822784810127,0.277439024390244,0.274447949526814,0.265432098765432,0,0.291291291291291,0.277439024390244,0.283950617283951,0.276190476190476,0.304733727810651,0.268292682926829,0.274924471299094,0.26605504587156,0.2508038585209,0.270769230769231,0.271341463414634,0.275229357798165,0.257234726688103,0.308157099697885,0.306060606060606,0.273846153846154,0.257142857142857,0.311428571428571,0.283076923076923,0.289634146341463,0.267080745341615,0.271386430678466,0.280701754385965,0.281065088757396,0.286604361370717,0.332378223495702,0.278787878787879,0.314868804664723,0.267857142857143,0.264331210191083,0.280120481927711,0.272727272727273,0.280701754385965,0.283987915407855,0.228395061728395,0.311953352769679,0.267295597484277,0.319444444444444,0.277777777777778,0.29585798816568,0.264437689969605,0.307246376811594,0.293447293447293,0.265861027190332,0.235690235690236,0.294642857142857,0.292537313432836,0.305882352941176,0.271341463414634,0.280597014925373,0.30791788856305,0.259615384615385,0.302941176470588,0.27893175074184,0.297058823529412,0.245033112582781,0.287390029325513,0.311046511627907,0.310144927536232,0.285714285714286,0.309941520467836,0.264331210191083,0.318840579710145,0.262820512820513,0.314121037463977,0.289156626506024,0.312865497076023,0.307017543859649,0.251552795031056,0.324175824175824,0.281976744186046,0.237785016286645,0.295180722891566,0.301775147928994,0.248447204968944
"ZM9221",0.295454545454545,0.196141479099678,0.213815789473684,0.207357859531773,0.229299363057325,0.268608414239482,0.260450160771704,0.221854304635762,0.225806451612903,0.211726384364821,0.226351351351351,0.282539682539683,0.258064516129032,0.313218390804598,0.276073619631902,0.288135593220339,0.215384615384615,0.19205298013245,0.250814332247557,0.261290322580645,0.208904109589041,0.240924092409241,0.305232558139535,0.254838709677419,0.253205128205128,0.279141104294479,0.185667752442997,0.155844155844156,0.205298013245033,0.245222929936306,0.264615384615385,0.176666666666667,0.246794871794872,0.253869969040248,0.224755700325733,0.229235880398671,0.268370607028754,0.198675496688742,0.245954692556634,0.254777070063694,0.270440251572327,0.273291925465838,0.237341772151899,0.254125412541254,0.175324675324675,0.188087774294671,0.289156626506024,0.262458471760797,0.223684210526316,0.283950617283951,0.224489795918367,0.296875,0.206349206349206,0.181208053691275,0.255737704918033,0.277777777777778,0.236245954692557,0.278637770897833,0.264331210191083,0.220735785953177,0.259615384615385,0.0878378378378378,0.274143302180685,0.237942122186495,0.252336448598131,0.263157894736842,0.264150943396226,0.223728813559322,0.289230769230769,0.253822629969419,0.245341614906832,0.164516129032258,0.0549828178694158,0.142857142857143,0.272445820433437,0.196013289036545,0.282208588957055,0.222950819672131,0.270186335403727,0.291291291291291,0,0.101694915254237,0.125850340136054,0.258899676375405,0.119205298013245,0.283536585365854,0.258461538461538,0.265432098765432,0.25,0.275541795665635,0.276073619631902,0.231012658227848,0.21,0.27639751552795,0.274143302180685,0.223642172523962,0.256410256410256,0.13968253968254,0.204545454545455,0.0958904109589042,0.186885245901639,0.184375,0.295321637426901,0.275449101796407,0.275316455696203,0.168253968253968,0.097972972972973,0.284431137724551,0.277611940298507,0.252427184466019,0.279635258358663,0.227272727272727,0.285294117647059,0.262345679012346,0.187898089171974,0.276276276276276,0.266666666666667,0.328690807799443,0.292397660818713,0.290419161676647,0.279635258358663,0.276785714285714,0.288184438040346,0.275757575757576,0.210344827586207,0.268292682926829,0.26605504587156,0.26969696969697,0.254658385093168,0.232198142414861,0.27190332326284,0.247557003257329,0.27710843373494,0.278443113772455,0.276276276276276,0.226351351351351,0.28698224852071,0.280597014925373,0.28486646884273,0.269349845201238,0.274096385542169,0.252427184466019,0.273273273273273,0.245098039215686,0.294117647058823,0.273006134969325,0.27710843373494,0.276276276276276,0.25625,0.295774647887324,0.286549707602339,0.164383561643836,0.257763975155279,0.265243902439024,0.236593059936908
"ZM9192",0.274834437086093,0.173770491803279,0.221122112211221,0.178082191780822,0.207792207792208,0.224080267558528,0.233552631578947,0.211409395973154,0.244372990353698,0.18936877076412,0.190972222222222,0.256493506493506,0.236842105263158,0.324712643678161,0.261682242990654,0.254355400696864,0.227692307692308,0.175084175084175,0.223333333333333,0.228476821192053,0.172535211267606,0.206779661016949,0.311953352769679,0.233552631578947,0.220394736842105,0.242902208201893,0.186885245901639,0.156862745098039,0.170068027210884,0.229773462783172,0.260869565217391,0.171717171717172,0.219672131147541,0.255451713395639,0.214521452145215,0.206779661016949,0.236065573770492,0.181818181818182,0.212624584717608,0.222222222222222,0.261146496815287,0.264150943396226,0.221864951768489,0.226351351351351,0.2,0.217391304347826,0.275229357798165,0.240677966101695,0.207357859531773,0.269592476489028,0.182456140350877,0.277070063694268,0.196141479099678,0.194630872483222,0.222222222222222,0.241269841269841,0.214521452145215,0.247619047619048,0.237785016286645,0.204081632653061,0.226973684210526,0.120401337792642,0.264984227129338,0.222222222222222,0.248427672955975,0.242902208201893,0.26031746031746,0.18815331010453,0.275,0.239130434782609,0.230283911671924,0.183279742765273,0.126666666666667,0.137457044673539,0.26875,0.209302325581395,0.2625,0.212624584717608,0.261006289308176,0.277439024390244,0.101694915254237,0,0.113793103448276,0.202020202020202,0.150819672131148,0.263975155279503,0.254658385093168,0.25625,0.210702341137124,0.266457680250784,0.267080745341615,0.238095238095238,0.199324324324324,0.272727272727273,0.264984227129338,0.207792207792208,0.2,0.169811320754717,0.194078947368421,0.116040955631399,0.188118811881188,0.196875,0.28698224852071,0.266666666666667,0.260450160771704,0.192429022082019,0.105084745762712,0.270516717325228,0.274096385542169,0.225165562913907,0.270769230769231,0.22875816993464,0.28698224852071,0.263975155279503,0.217665615141956,0.272727272727273,0.24025974025974,0.325842696629214,0.289085545722714,0.271341463414634,0.270769230769231,0.268072289156627,0.294797687861272,0.266871165644172,0.167259786476868,0.264615384615385,0.267692307692308,0.26605504587156,0.239747634069401,0.255384615384615,0.268292682926829,0.214046822742475,0.268292682926829,0.26969696969697,0.283132530120482,0.190972222222222,0.283582089552239,0.266666666666667,0.276276276276276,0.249211356466877,0.270516717325228,0.231023102310231,0.274924471299094,0.229235880398671,0.280597014925373,0.263975155279503,0.268292682926829,0.272727272727273,0.224358974358974,0.307042253521127,0.288235294117647,0.15916955017301,0.253918495297806,0.261538461538461,0.226837060702875
"ZM9182",0.27027027027027,0.185430463576159,0.203389830508475,0.177700348432056,0.201986754966887,0.224489795918367,0.234113712374582,0.199312714776632,0.215946843853821,0.17687074829932,0.184397163120567,0.251655629139073,0.231543624161074,0.306784660766962,0.262658227848101,0.249110320284697,0.239130434782609,0.187074829931973,0.217687074829932,0.23489932885906,0.15884476534296,0.200692041522491,0.293413173652695,0.24,0.208754208754209,0.243589743589744,0.186666666666667,0.180327868852459,0.169550173010381,0.230263157894737,0.256329113924051,0.171232876712329,0.195945945945946,0.245222929936306,0.184300341296928,0.206896551724138,0.224832214765101,0.187713310580205,0.206779661016949,0.210702341137124,0.267741935483871,0.248387096774194,0.233766233766234,0.238907849829352,0.182119205298013,0.217665615141956,0.27639751552795,0.222996515679443,0.201365187713311,0.248387096774194,0.182142857142857,0.261437908496732,0.178217821782178,0.163194444444444,0.228668941979522,0.241935483870968,0.202702702702703,0.225490196078431,0.220735785953177,0.191637630662021,0.209459459459459,0.125423728813559,0.249190938511327,0.222591362126246,0.237942122186495,0.243589743589744,0.238562091503268,0.181494661921708,0.259615384615385,0.245283018867924,0.230769230769231,0.183006535947712,0.106164383561644,0.129824561403509,0.247588424437299,0.191126279863481,0.263492063492063,0.188356164383562,0.245161290322581,0.283950617283951,0.125850340136054,0.113793103448276,0,0.226351351351351,0.1438127090301,0.242811501597444,0.244444444444444,0.257142857142857,0.204778156996587,0.2508038585209,0.257142857142857,0.215686274509804,0.180555555555556,0.251612903225806,0.249190938511327,0.225490196078431,0.212121212121212,0.157556270096463,0.211920529801324,0.134020618556701,0.181818181818182,0.191082802547771,0.298507462686567,0.273006134969325,0.244224422442244,0.198083067092652,0.129251700680272,0.25,0.275229357798165,0.225589225589226,0.25,0.211409395973154,0.288288288288288,0.242811501597444,0.206451612903226,0.246875,0.235099337748344,0.322857142857143,0.295522388059702,0.261682242990654,0.266457680250784,0.263803680981595,0.296187683284457,0.26791277258567,0.16,0.249211356466877,0.246835443037975,0.245283018867924,0.240384615384615,0.245283018867924,0.247648902821317,0.214285714285714,0.253125,0.265432098765432,0.263157894736842,0.184397163120567,0.284848484848485,0.262345679012346,0.25077399380805,0.238709677419355,0.244514106583072,0.219594594594595,0.249221183800623,0.223728813559322,0.26605504587156,0.237179487179487,0.247648902821317,0.246875,0.224755700325733,0.298850574712644,0.28955223880597,0.171328671328671,0.237942122186495,0.240506329113924,0.221498371335505
"ZM9039",0.224199288256228,0.216666666666667,0.223367697594502,0.15884476534296,0.215488215488216,0.201413427561837,0.173758865248227,0.200704225352113,0.287581699346405,0.196551724137931,0.0733590733590733,0.205574912891986,0.177304964539007,0.289634146341463,0.248366013071895,0.157692307692308,0.305810397553517,0.181818181818182,0.175,0.174377224199288,0.117424242424242,0.156363636363636,0.286153846153846,0.242320819112628,0.197916666666667,0.228476821192053,0.206081081081081,0.234527687296417,0.163701067615658,0.226351351351351,0.275641025641026,0.215753424657534,0.190972222222222,0.270096463022508,0.204152249134948,0.214788732394366,0.143884892086331,0.207612456747405,0.163701067615658,0.193771626297578,0.241610738255034,0.22742474916388,0.235880398671096,0.253472222222222,0.25974025974026,0.301538461538462,0.251612903225806,0.212230215827338,0.151079136690647,0.239202657807309,0.149253731343284,0.210344827586207,0.277955271565495,0.256756756756757,0.224561403508772,0.220735785953177,0.172535211267606,0.215488215488216,0.228668941979522,0.118959107806691,0.185964912280702,0.263665594855305,0.24,0.135714285714286,0.216666666666667,0.234323432343234,0.204778156996587,0.0772200772200772,0.250825082508251,0.241935483870968,0.21523178807947,0.26517571884984,0.269230769230769,0.18815331010453,0.208754208754209,0.166666666666667,0.225913621262459,0.183098591549296,0.206081081081081,0.276190476190476,0.258899676375405,0.202020202020202,0.226351351351351,0,0.257234726688103,0.250814332247557,0.229508196721312,0.248366013071895,0.167857142857143,0.212121212121212,0.248366013071895,0.223333333333333,0.155234657039711,0.259868421052632,0.24,0.209459459459459,0.136690647482014,0.292682926829268,0.219594594594595,0.245033112582781,0.201365187713311,0.292307692307692,0.286153846153846,0.253968253968254,0.228668941979522,0.288819875776398,0.227722772277228,0.212418300653595,0.267295597484277,0.170818505338078,0.241042345276873,0.213058419243986,0.280864197530864,0.233552631578947,0.254019292604502,0.243589743589744,0.149466192170818,0.29673590504451,0.283076923076923,0.241935483870968,0.252427184466019,0.266457680250784,0.30952380952381,0.254019292604502,0.103846153846154,0.24025974025974,0.243506493506494,0.236245954692557,0.195286195286195,0.275316455696203,0.238709677419355,0.11070110701107,0.238709677419355,0.251592356687898,0.254777070063694,0.0733590733590733,0.282608695652174,0.264984227129338,0.247619047619048,0.229235880398671,0.241157556270096,0.177304964539007,0.251592356687898,0.175,0.252365930599369,0.239344262295082,0.227272727272727,0.243589743589744,0.19047619047619,0.302052785923754,0.287461773700306,0.15884476534296,0.228476821192053,0.237012987012987,0.217391304347826
"ZM9168",0.236666666666667,0.206349206349206,0.241157556270096,0.211920529801324,0.227848101265823,0.255663430420712,0.195364238410596,0.243506493506494,0.235668789808917,0.198697068403909,0.224832214765101,0.224755700325733,0.186666666666667,0.321022727272727,0.263803680981595,0.280405405405405,0.23030303030303,0.220064724919094,0.190635451505017,0.19,0.213559322033898,0.197986577181208,0.30835734870317,0.241935483870968,0.251592356687898,0.287878787878788,0.196141479099678,0.178343949044586,0.203947368421053,0.260188087774295,0.246913580246914,0.211038961038961,0.256329113924051,0.246913580246914,0.223300970873786,0.233552631578947,0.272151898734177,0.214983713355049,0.25,0.236421725239617,0.263322884012539,0.271604938271605,0.230283911671924,0.246710526315789,0.197452229299363,0.225609756097561,0.297619047619048,0.260726072607261,0.216393442622951,0.26625386996904,0.222972972972973,0.30030959752322,0.210691823899371,0.19205298013245,0.242622950819672,0.254658385093168,0.240384615384615,0.271604938271605,0.262658227848101,0.219269102990033,0.252396166134185,0.118811881188119,0.277777777777778,0.24203821656051,0.256172839506173,0.256172839506173,0.273291925465838,0.222222222222222,0.287461773700306,0.252279635258359,0.259938837920489,0.180952380952381,0.125,0.166666666666667,0.281345565749236,0.218241042345277,0.264615384615385,0.221498371335505,0.279141104294479,0.304733727810651,0.119205298013245,0.150819672131148,0.1438127090301,0.257234726688103,0,0.271341463414634,0.267477203647416,0.258461538461538,0.242718446601942,0.284403669724771,0.263803680981595,0.235109717868339,0.220394736842105,0.285276073619632,0.277777777777778,0.169934640522876,0.254777070063694,0.167701863354037,0.21474358974359,0.133333333333333,0.161716171617162,0.216463414634146,0.293604651162791,0.231707317073171,0.273584905660377,0.190031152647975,0.140983606557377,0.282738095238095,0.265671641791045,0.180602006688963,0.267477203647416,0.242811501597444,0.293604651162791,0.26605504587156,0.226006191950464,0.274626865671642,0.19672131147541,0.312849162011173,0.290697674418605,0.252279635258359,0.267477203647416,0.285294117647059,0.281609195402299,0.263636363636364,0.208904109589041,0.27190332326284,0.264437689969605,0.273273273273273,0.247678018575851,0.252279635258359,0.27027027027027,0.24025974025974,0.265060240963855,0.218461538461538,0.264264264264264,0.224832214765101,0.285294117647059,0.289085545722714,0.252252252252252,0.273006134969325,0.272455089820359,0.180602006688963,0.261261261261261,0.178451178451178,0.256716417910448,0.271341463414634,0.275449101796407,0.274626865671642,0.238244514106583,0.289325842696629,0.289855072463768,0.193979933110368,0.261538461538461,0.263636363636364,0.246105919003115
"ZM9205",0.287581699346405,0.25,0.245954692556634,0.192567567567568,0.249211356466877,0.254901960784314,0.241042345276873,0.242622950819672,0.273584905660377,0.220779220779221,0.223728813559322,0.258064516129032,0.238562091503268,0.301449275362319,0.268518518518518,0.291525423728814,0.321739130434783,0.247588424437299,0.236842105263158,0.241830065359477,0.212328767123288,0.226666666666667,0.27299703264095,0.258064516129032,0.228013029315961,0.282208588957055,0.246056782334385,0.25,0.226229508196721,0.231511254019293,0.273006134969325,0.221498371335505,0.244372990353698,0.262345679012346,0.245161290322581,0.255737704918033,0.23202614379085,0.225490196078431,0.237785016286645,0.25796178343949,0.273584905660377,0.168316831683168,0.217948717948718,0.263157894736842,0.257763975155279,0.256797583081571,0.276595744680851,0.248322147651007,0.25,0.215434083601286,0.227891156462585,0.228013029315961,0.248447204968944,0.266025641025641,0.287096774193548,0.264797507788162,0.228013029315961,0.254716981132076,0.278481012658228,0.218120805369127,0.222950819672131,0.282674772036474,0.186885245901639,0.212418300653595,0.260869565217391,0.260869565217391,0.233974358974359,0.22108843537415,0.186274509803922,0.283132530120482,0.253869969040248,0.252307692307692,0.277439024390244,0.241935483870968,0.248427672955975,0.251612903225806,0.285276073619632,0.237785016286645,0.240506329113924,0.268292682926829,0.283536585365854,0.263975155279503,0.242811501597444,0.250814332247557,0.271341463414634,0,0.2398753894081,0.273846153846154,0.224422442244224,0.234920634920635,0.279141104294479,0.25625,0.231023102310231,0.195439739413681,0.180921052631579,0.265625,0.237012987012987,0.284457478005865,0.230769230769231,0.265625,0.258675078864353,0.253012048192771,0.27810650887574,0.273273273273273,0.2508038585209,0.280597014925373,0.249221183800623,0.27710843373494,0.265060240963855,0.232786885245902,0.234375,0.236245954692557,0.27299703264095,0.227129337539432,0.262996941896025,0.263636363636364,0.241935483870968,0.293447293447293,0.270029673590504,0.256880733944954,0.266871165644172,0.23780487804878,0.271137026239067,0.268292682926829,0.207612456747405,0.239130434782609,0.236760124610592,0.26219512195122,0.235849056603774,0.277945619335347,0.264437689969605,0.239344262295082,0.264437689969605,0.260606060606061,0.247706422018349,0.223728813559322,0.253776435045317,0.241590214067278,0.251515151515151,0.234177215189873,0.261398176291793,0.232786885245902,0.271084337349398,0.236842105263158,0.261261261261261,0.227129337539432,0.264437689969605,0.263636363636364,0.264797507788162,0.284090909090909,0.269230769230769,0.234323432343234,0.227848101265823,0.262996941896025,0.245283018867924
"ZM9196",0.3,0.22397476340694,0.230519480519481,0.188552188552189,0.228571428571429,0.239344262295082,0.254019292604502,0.226973684210526,0.269592476489028,0.216828478964401,0.207482993197279,0.26517571884984,0.245954692556634,0.182098765432099,0.275229357798165,0.275510204081633,0.308139534883721,0.226537216828479,0.238562091503268,0.249190938511327,0.183391003460208,0.228476821192053,0.171875,0.26517571884984,0.229773462783172,0.2782874617737,0.225396825396825,0.240740740740741,0.192691029900332,0.238853503184713,0.269113149847095,0.240384615384615,0.217532467532468,0.258461538461538,0.235483870967742,0.222591362126246,0.239482200647249,0.227272727272727,0.210526315789474,0.220064724919094,0.285714285714286,0.205787781350482,0.247648902821317,0.259016393442623,0.226415094339623,0.27893175074184,0.283132530120482,0.238255033557047,0.217105263157895,0.222929936305732,0.199312714776632,0.107266435986159,0.260736196319018,0.261980830670926,0.237623762376238,0.227848101265823,0.212418300653595,0.228571428571429,0.235483870967742,0.22,0.230519480519481,0.252307692307692,0.206451612903226,0.214285714285714,0.218354430379747,0.273006134969325,0.0629370629370629,0.204778156996587,0.211538461538462,0.284431137724551,0.244582043343653,0.248466257668712,0.246913580246914,0.209150326797386,0.0622837370242214,0.241935483870968,0.281345565749236,0.233766233766234,0.0657439446366782,0.274924471299094,0.258461538461538,0.254658385093168,0.244444444444444,0.229508196721312,0.267477203647416,0.2398753894081,0,0.275229357798165,0.220394736842105,0.0522648083623694,0.269938650306748,0.213375796178344,0.226973684210526,0.220447284345048,0.200647249190938,0.261682242990654,0.221498371335505,0.255192878338279,0.232484076433121,0.261682242990654,0.232484076433121,0.264880952380952,0.274336283185841,0.279761904761905,0.120274914089347,0.271641791044776,0.25077399380805,0.197492163009404,0.276785714285714,0.245954692556634,0.246913580246914,0.214983713355049,0.264094955489614,0.266871165644172,0.243076923076923,0.19435736677116,0.254777070063694,0.289772727272727,0.266272189349112,0.220496894409938,0.273556231003039,0.275964391691395,0.267441860465116,0.274924471299094,0.190972222222222,0.267477203647416,0.270516717325228,0.192429022082019,0.253869969040248,0.294642857142857,0.189274447949527,0.223684210526316,0.189274447949527,0.287833827893175,0.275449101796407,0.207482993197279,0.265671641791045,0.264264264264264,0.215384615384615,0.273846153846154,0.191823899371069,0.245954692556634,0.202492211838006,0.244299674267101,0.214723926380368,0.266871165644172,0.183544303797468,0.19435736677116,0.255451713395639,0.255747126436782,0.265486725663717,0.20066889632107,0.262345679012346,0.181528662420382,0.207667731629393
"ZM9181",0.279605263157895,0.247648902821317,0.271565495207668,0.214046822742475,0.257861635220126,0.246710526315789,0.232786885245902,0.251633986928105,0.276729559748428,0.235483870967742,0.215017064846416,0.261290322580645,0.230263157894737,0.347457627118644,0.0689655172413793,0.283276450511945,0.32463768115942,0.245161290322581,0.216666666666667,0.233552631578947,0.209621993127148,0.218120805369127,0.335243553008596,0.272435897435897,0.242718446601942,0.253125,0.249211356466877,0.284848484848485,0.246753246753247,0.217532467532468,0.221518987341772,0.253205128205128,0.224755700325733,0.210191082802548,0.225490196078431,0.275974025974026,0.252427184466019,0.24025974025974,0.229508196721312,0.25,0.083916083916084,0.257861635220126,0.232484076433121,0.266447368421053,0.271604938271605,0.29080118694362,0.247678018575851,0.263333333333333,0.188552188552189,0.252365930599369,0.225255972696246,0.287066246056782,0.256965944272446,0.274760383386581,0.284789644012945,0.278637770897833,0.248387096774194,0.235668789808917,0.259615384615385,0.221476510067114,0.23202614379085,0.275229357798165,0.269592476489028,0.25,0.225396825396825,0.0657439446366782,0.275862068965517,0.212328767123288,0.279503105590062,0.103333333333333,0.235109717868339,0.297297297297297,0.269938650306748,0.222222222222222,0.278637770897833,0.214521452145215,0.0955631399317406,0.252427184466019,0.281733746130031,0.26605504587156,0.265432098765432,0.25625,0.257142857142857,0.248366013071895,0.258461538461538,0.273846153846154,0.275229357798165,0,0.215946843853821,0.281733746130031,0.0487804878048781,0.237341772151899,0.216666666666667,0.287925696594427,0.275,0.207119741100324,0.245954692556634,0.292397660818713,0.23961661341853,0.252365930599369,0.23961661341853,0.28698224852071,0.291176470588235,0.0993377483443708,0.281645569620253,0.283582089552239,0.268518518518518,0.290419161676647,0.0574324324324325,0.230263157894737,0.150819672131148,0.239482200647249,0.286135693215339,0.252336448598131,0.244582043343653,0.292537313432836,0.233766233766234,0.198795180722892,0.288235294117647,0.259938837920489,0.0484429065743944,0.262048192771084,0.284057971014493,0.03125,0.204861111111111,0.258461538461538,0.256172839506173,0.286144578313253,0.101694915254237,0.243827160493827,0.288288288288288,0.189189189189189,0.293413173652695,0.163461538461538,0.261398176291793,0.215017064846416,0.292899408284024,0.25531914893617,0.29080118694362,0.259375,0.290419161676647,0.230263157894737,0.284431137724551,0.222591362126246,0.279761904761905,0.268518518518518,0.303571428571429,0.287425149700599,0.25705329153605,0.194610778443114,0.292397660818713,0.225913621262459,0.247648902821317,0.281818181818182,0.242902208201893
"ZM9069",0.207885304659498,0.183050847457627,0.163120567375887,0.148550724637681,0.212121212121212,0.191489361702128,0.157142857142857,0.144927536231884,0.278688524590164,0.16140350877193,0.127340823970037,0.189473684210526,0.160714285714286,0.286585365853659,0.215946843853821,0.195488721804511,0.323262839879154,0.184668989547038,0.158273381294964,0.157706093189964,0.120754716981132,0.139194139194139,0.277777777777778,0.22680412371134,0.18815331010453,0.231023102310231,0.220735785953177,0.213815789473684,0.179577464788732,0.204778156996587,0.25,0.206185567010309,0.193771626297578,0.232786885245902,0.200692041522491,0.198581560283688,0.185964912280702,0.172535211267606,0.166666666666667,0.196551724137931,0.208191126279863,0.193877551020408,0.19047619047619,0.206405693950178,0.239344262295082,0.277258566978193,0.237012987012987,0.169117647058823,0.167259786476868,0.23,0.138576779026217,0.194444444444444,0.258064516129032,0.235494880546075,0.208480565371025,0.223333333333333,0.175438596491228,0.212121212121212,0.225255972696246,0.156363636363636,0.176056338028169,0.243506493506494,0.200680272108844,0.164912280701754,0.213333333333333,0.213333333333333,0.213559322033898,0.12406015037594,0.212121212121212,0.215686274509804,0.205980066445183,0.233766233766234,0.243506493506494,0.190972222222222,0.211409395973154,0.176056338028169,0.222591362126246,0.204861111111111,0.208754208754209,0.2508038585209,0.25,0.210702341137124,0.204778156996587,0.167857142857143,0.242718446601942,0.224422442244224,0.220394736842105,0.215946843853821,0,0.214765100671141,0.221854304635762,0.189830508474576,0.144927536231884,0.22742474916388,0.206779661016949,0.206081081081081,0.146428571428571,0.273846153846154,0.191780821917808,0.241721854304636,0.179310344827586,0.2625,0.272445820433437,0.22258064516129,0.200692041522491,0.269592476489028,0.230263157894737,0.220779220779221,0.230769230769231,0.154121863799283,0.196666666666667,0.145907473309609,0.272445820433437,0.188552188552189,0.222222222222222,0.240384615384615,0.159010600706714,0.278443113772455,0.269349845201238,0.221498371335505,0.220394736842105,0.235668789808917,0.280966767371601,0.222222222222222,0.114503816793893,0.196013289036545,0.193333333333333,0.233009708737864,0.197986577181208,0.244372990353698,0.235483870967742,0.154676258992806,0.229773462783172,0.214285714285714,0.2,0.127340823970037,0.263322884012539,0.233974358974359,0.233226837060703,0.177474402730375,0.237942122186495,0.154121863799283,0.237179487179487,0.158273381294964,0.232484076433121,0.188552188552189,0.235483870967742,0.240384615384615,0.193220338983051,0.26865671641791,0.273846153846154,0.168458781362007,0.17687074829932,0.228013029315961,0.202020202020202
